loss_reconstruction,loss_prediction_1,loss_prediction_2,loss_prediction_3,loss_prediction_4,loss_linearity_1,loss_linearity_2,loss_linearity_3,loss_linearity_4,lin_dyn_weight
0.011789654661971394,0.011542903780136057,0.01168016148030117,0.012076639269869174,0.012492823194191661,0.0019890062551024138,0.0026657953758233337,0.0035019314307118614,0.004726838100180831,0.7903361320495605
0.011664864146501147,0.011445992075467622,0.011582314647654052,0.011996385130670762,0.012415413955046285,0.002535839607658726,0.003150400194910265,0.003922531721732949,0.005078401236284164,0.7923035025596619
0.011454462594482847,0.01123303335200074,0.011337965957179506,0.01169980761985625,0.01208177894874606,0.0021027344484282756,0.0026823621924205493,0.003485585883339887,0.00471645687276157,0.7956562042236328
0.011150544429177879,0.010899727833607504,0.011050669336190788,0.011350122520760182,0.01171832219246895,0.0017989690413057645,0.002384566241294466,0.003169123501446779,0.004318164831768441,0.8004801869392395
0.011123935511756328,0.010892160837688753,0.011098654329856877,0.011456035227785188,0.011861110686935404,0.002355149619141093,0.003127302581404326,0.003815927615349171,0.004987067743254605,0.8009159564971924
0.010919283194247113,0.010693924842021798,0.01081771315425955,0.011128114686617929,0.011538693611259742,0.001995987371511517,0.0025937306063790475,0.003420522446513817,0.004531665434760432,0.804162859916687
0.010693089966411872,0.010440579775760891,0.010582726498845445,0.010850336442711533,0.011208634202678999,0.0018308561693336214,0.0024040224886829813,0.0031992959719832226,0.004339399266867868,0.8077965974807739
0.010769651812170782,0.010590183388401744,0.010772218326887777,0.0110856944554916,0.011486296992628806,0.002428520691170487,0.003245319760534712,0.004388507510665604,0.005969097151831594,0.8066613674163818
0.010650983000154136,0.010420964750391181,0.010640697293384101,0.011031460968316883,0.011429740356341485,0.0022195476002150006,0.003135197996211949,0.0039007834719634185,0.0051073164488839844,0.8085377812385559
0.010473116591412535,0.010237103979033168,0.010422046927194442,0.010736026911325353,0.01112500486034219,0.002065317274662115,0.002812415223708877,0.0035927506634384713,0.004816762311884793,0.8113651275634766
0.010206306914007791,0.00998896474559461,0.010160382616744247,0.010487756641801967,0.010869630171807223,0.0020023621193143307,0.002766378989983951,0.0034206850874808526,0.004498850409021621,0.8156909942626953
0.01009469783754759,0.009864138118842597,0.010067575080420381,0.010386364394298164,0.010768943336061251,0.0020908354981852475,0.0028288409774822575,0.003441913053393364,0.004525707003169803,0.8175227642059326
0.009768013191479508,0.009539473090841565,0.009657419346753628,0.009924937950907856,0.010288995330131823,0.0017010583567322903,0.0023177433533654096,0.003062240433909239,0.004135614947005305,0.8228448033332825
0.009694966387444286,0.009501687611543363,0.009655633911250098,0.009971604131722963,0.010340618790798289,0.0019421618261564804,0.0027062771891954765,0.00329380023783894,0.00439802917241249,0.8240369558334351
0.00952766585334014,0.009272410344052058,0.009449035920683415,0.00972184137270976,0.010064608667806913,0.0017604898981830126,0.002478891107383915,0.003034776609931742,0.003924949978408154,0.8267965912818909
0.009231301034570382,0.008975198222023825,0.0091397677878699,0.009402046180380288,0.00968321537979508,0.0014079656396862319,0.0020441849370517076,0.0026635370362469908,0.003555269751657722,0.8317055702209473
0.009005146611842417,0.008749443136395947,0.008921897048831628,0.009111422194188,0.009436935647040285,0.0013236832662275242,0.001908488301259856,0.0024526598813232555,0.00339516962287567,0.8354577422142029
0.008848092468675746,0.008614679508071432,0.008767056889751906,0.008975120451581735,0.009304405690761663,0.001370549668878397,0.001961989214353424,0.0025946558953853704,0.00354254394969953,0.8380767703056335
0.008777154018721913,0.00855210662809431,0.008701174009230829,0.008899566346919664,0.009221058859620043,0.001407573758173854,0.0020130650786262367,0.002687083689936547,0.0036859840720451327,0.8392677903175354
0.008719928462498932,0.00850380124944833,0.008665642270477869,0.008877486070638062,0.009161031935163724,0.001446559941346046,0.002035310269103095,0.0026904206137142836,0.0036642081705072233,0.8402439951896667
0.008511850289920325,0.008294152336255196,0.008408420999604527,0.008628130009177552,0.008932399994102858,0.0013949388941068962,0.001989093679253773,0.0026094780293523623,0.003554409289712547,0.8437266945838928
