0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
(-0.1675010472536087+0.9080416560173035j),(-0.1675010472536087-0.9080416560173035j),(0.19362691044807434+0.8415040969848633j),(0.19362691044807434-0.8415040969848633j),(0.8930981159210205+0.37375062704086304j),(0.8930981159210205-0.37375062704086304j),(0.9143552184104919+0.3322925567626953j),(0.9143552184104919-0.3322925567626953j),(0.9516023993492126+0.2907305955886841j),(0.9516023993492126-0.2907305955886841j),(0.9672629833221436+0.24587680399417877j),(0.9672629833221436-0.24587680399417877j),(0.9775819778442383+0.210235133767128j),(0.9775819778442383-0.210235133767128j),(0.9832381010055542+0.17346805334091187j),(0.9832381010055542-0.17346805334091187j),(0.9844146370887756+0.13426733016967773j),(0.9844146370887756-0.13426733016967773j),(1.0007562637329102+0j),(0.9752154350280762+0.04138737916946411j),(0.9752154350280762-0.04138737916946411j),(0.9725773334503174+0j),(0.8896552920341492+0j),(-0.28230661153793335+0.390410453081131j),(-0.28230661153793335-0.390410453081131j),(-0.21840642392635345+0.40265217423439026j),(-0.21840642392635345-0.40265217423439026j),(-0.030654897913336754+0.41040658950805664j),(-0.030654897913336754-0.41040658950805664j),(-0.4746321439743042+0.09364064782857895j),(-0.4746321439743042-0.09364064782857895j),(-0.4616696238517761+0j),(-0.354098379611969+0.1923767775297165j),(-0.354098379611969-0.1923767775297165j),(-0.3673553764820099+0.13761869072914124j),(-0.3673553764820099-0.13761869072914124j),(-0.3876948654651642+0.052946943789720535j),(-0.3876948654651642-0.052946943789720535j),(0.23547197878360748+0.284580796957016j),(0.23547197878360748-0.284580796957016j),(0.08788580447435379+0.3072768449783325j),(0.08788580447435379-0.3072768449783325j),(0.2667606770992279+0.06298651546239853j),(0.2667606770992279-0.06298651546239853j),(-0.045777253806591034+0.2729603052139282j),(-0.045777253806591034-0.2729603052139282j),(0.16474559903144836+0.1660650372505188j),(0.16474559903144836-0.1660650372505188j),(0.14277325570583344+0.17873750627040863j),(0.14277325570583344-0.17873750627040863j),(-0.1896016001701355+0.19004330039024353j),(-0.1896016001701355-0.19004330039024353j),(-0.09450914710760117+0.20415975153446198j),(-0.09450914710760117-0.20415975153446198j),(-0.22653642296791077+0.023863667622208595j),(-0.22653642296791077-0.023863667622208595j),(-0.2000449299812317+0j),(-0.08729757368564606+0.11247837543487549j),(-0.08729757368564606-0.11247837543487549j),(0.0005640286253765225+0.0870940312743187j),(0.0005640286253765225-0.0870940312743187j),(0.10590410232543945+0j),(0.07723162323236465+0j),(-0.001940227230079472+0j)
(-0.16882061958312988+0.9139500260353088j),(-0.16882061958312988-0.9139500260353088j),(0.19264532625675201+0.8386411666870117j),(0.19264532625675201-0.8386411666870117j),(0.8965341448783875+0.3801520764827728j),(0.8965341448783875-0.3801520764827728j),(0.9095662832260132+0.3287023603916168j),(0.9095662832260132-0.3287023603916168j),(0.9508138298988342+0.29130181670188904j),(0.9508138298988342-0.29130181670188904j),(0.9675784707069397+0.24798482656478882j),(0.9675784707069397-0.24798482656478882j),(0.976806640625+0.2121095210313797j),(0.976806640625-0.2121095210313797j),(0.9847148656845093+0.17276418209075928j),(0.9847148656845093-0.17276418209075928j),(0.9871474504470825+0.1354258507490158j),(0.9871474504470825-0.1354258507490158j),(0.9793050289154053+0.04769347608089447j),(0.9793050289154053-0.04769347608089447j),(0.9993504285812378+0j),(0.9730718731880188+0j),(0.8827544450759888+0j),(-0.28211185336112976+0.39013826847076416j),(-0.28211185336112976-0.39013826847076416j),(-0.21742889285087585+0.40261906385421753j),(-0.21742889285087585-0.40261906385421753j),(-0.030639896169304848+0.4102678596973419j),(-0.030639896169304848-0.4102678596973419j),(-0.47450992465019226+0.09331133216619492j),(-0.47450992465019226-0.09331133216619492j),(-0.4616298973560333+0j),(-0.35375654697418213+0.19224783778190613j),(-0.35375654697418213-0.19224783778190613j),(-0.3674525022506714+0.13795091211795807j),(-0.3674525022506714-0.13795091211795807j),(-0.3866497576236725+0.052189864218235016j),(-0.3866497576236725-0.052189864218235016j),(0.23733621835708618+0.2839077115058899j),(0.23733621835708618-0.2839077115058899j),(0.08803175389766693+0.3076803684234619j),(0.08803175389766693-0.3076803684234619j),(0.2686387598514557+0.061171066015958786j),(0.2686387598514557-0.061171066015958786j),(-0.04584246128797531+0.272866815328598j),(-0.04584246128797531-0.272866815328598j),(-0.18916155397891998+0.1896219104528427j),(-0.18916155397891998-0.1896219104528427j),(0.16696485877037048+0.16561980545520782j),(0.16696485877037048-0.16561980545520782j),(0.14025716483592987+0.1780923753976822j),(0.14025716483592987-0.1780923753976822j),(-0.09416234493255615+0.20377589762210846j),(-0.09416234493255615-0.20377589762210846j),(-0.22586874663829803+0.02538192830979824j),(-0.22586874663829803-0.02538192830979824j),(-0.20049843192100525+0j),(-0.08580733835697174+0.11189495027065277j),(-0.08580733835697174-0.11189495027065277j),(0.0006521912873722613+0.08741863071918488j),(0.0006521912873722613-0.08741863071918488j),(0.1129196509718895+0j),(0.07714678347110748+0j),(-0.002834361046552658+0j)
(-0.1745682656764984+0.9124041199684143j),(-0.1745682656764984-0.9124041199684143j),(0.19770903885364532+0.8413189053535461j),(0.19770903885364532-0.8413189053535461j),(0.8970159888267517+0.37644752860069275j),(0.8970159888267517-0.37644752860069275j),(0.911609411239624+0.33054012060165405j),(0.911609411239624-0.33054012060165405j),(0.9534273147583008+0.29322782158851624j),(0.9534273147583008-0.29322782158851624j),(0.9668484926223755+0.24870315194129944j),(0.9668484926223755-0.24870315194129944j),(0.9770315885543823+0.21100658178329468j),(0.9770315885543823-0.21100658178329468j),(0.983504593372345+0.17423954606056213j),(0.983504593372345-0.17423954606056213j),(0.9856147766113281+0.13626693189144135j),(0.9856147766113281-0.13626693189144135j),(0.9791226983070374+0.04456571862101555j),(0.9791226983070374-0.04456571862101555j),(0.9997867941856384+0j),(0.9767491221427917+0j),(0.8831110596656799+0j),(-0.2820141017436981+0.38998979330062866j),(-0.2820141017436981-0.38998979330062866j),(-0.21722106635570526+0.4023151993751526j),(-0.21722106635570526-0.4023151993751526j),(-0.030121618881821632+0.40993109345436096j),(-0.030121618881821632-0.40993109345436096j),(-0.4740679860115051+0.09284646809101105j),(-0.4740679860115051-0.09284646809101105j),(-0.4614291489124298+0j),(-0.3531464636325836+0.19240370392799377j),(-0.3531464636325836-0.19240370392799377j),(-0.3674415946006775+0.13757944107055664j),(-0.3674415946006775-0.13757944107055664j),(-0.3862624168395996+0.05206478759646416j),(-0.3862624168395996-0.05206478759646416j),(0.23822206258773804+0.28417882323265076j),(0.23822206258773804-0.28417882323265076j),(0.08854540437459946+0.3066402077674866j),(0.08854540437459946-0.3066402077674866j),(0.27055805921554565+0.05949918180704117j),(0.27055805921554565-0.05949918180704117j),(-0.04534807428717613+0.27247992157936096j),(-0.04534807428717613-0.27247992157936096j),(-0.18875284492969513+0.1891193836927414j),(-0.18875284492969513-0.1891193836927414j),(0.16725927591323853+0.16694708168506622j),(0.16725927591323853-0.16694708168506622j),(0.13960488140583038+0.17879809439182281j),(0.13960488140583038-0.17879809439182281j),(-0.09395184367895126+0.20436471700668335j),(-0.09395184367895126-0.20436471700668335j),(-0.22560344636440277+0.02382718212902546j),(-0.22560344636440277-0.02382718212902546j),(-0.20033317804336548+0j),(-0.08497874438762665+0.11199673265218735j),(-0.08497874438762665-0.11199673265218735j),(0.0012591861886903644+0.08629600703716278j),(0.0012591861886903644-0.08629600703716278j),(0.1150987520813942+0j),(0.07674658298492432+0j),(-0.0027047607582062483+0j)
(-0.18027696013450623+0.913084864616394j),(-0.18027696013450623-0.913084864616394j),(0.20005398988723755+0.8432651162147522j),(0.20005398988723755-0.8432651162147522j),(0.8945350646972656+0.3791199028491974j),(0.8945350646972656-0.3791199028491974j),(0.9171392321586609+0.32854872941970825j),(0.9171392321586609-0.32854872941970825j),(0.9514931440353394+0.2928686738014221j),(0.9514931440353394-0.2928686738014221j),(0.9681280851364136+0.2477397322654724j),(0.9681280851364136-0.2477397322654724j),(0.9740086793899536+0.21062880754470825j),(0.9740086793899536-0.21062880754470825j),(0.9870297908782959+0.17330479621887207j),(0.9870297908782959-0.17330479621887207j),(0.984631359577179+0.13577471673488617j),(0.984631359577179-0.13577471673488617j),(0.9747967720031738+0.04495570436120033j),(0.9747967720031738-0.04495570436120033j),(0.9997201561927795+0j),(0.9756172895431519+0j),(0.8955222368240356+0j),(-0.2814673185348511+0.39005839824676514j),(-0.2814673185348511-0.39005839824676514j),(-0.2171449363231659+0.4020637273788452j),(-0.2171449363231659-0.4020637273788452j),(-0.02974824793636799+0.4095004200935364j),(-0.02974824793636799-0.4095004200935364j),(0.2418992817401886+0.2841165363788605j),(0.2418992817401886-0.2841165363788605j),(-0.4738961458206177+0.09233716130256653j),(-0.4738961458206177-0.09233716130256653j),(-0.460973858833313+0j),(-0.3532063364982605+0.19229182600975037j),(-0.3532063364982605-0.19229182600975037j),(-0.36693933606147766+0.13775886595249176j),(-0.36693933606147766-0.13775886595249176j),(-0.38510286808013916+0.05156070366501808j),(-0.38510286808013916-0.05156070366501808j),(0.08776391297578812+0.3064575791358948j),(0.08776391297578812-0.3064575791358948j),(0.27344295382499695+0.05883901193737984j),(0.27344295382499695-0.05883901193737984j),(-0.045320913195610046+0.27226173877716064j),(-0.045320913195610046-0.27226173877716064j),(0.1677471548318863+0.16632863879203796j),(0.1677471548318863-0.16632863879203796j),(0.13983562588691711+0.17946209013462067j),(0.13983562588691711-0.17946209013462067j),(-0.18763567507266998+0.18928056955337524j),(-0.18763567507266998-0.18928056955337524j),(-0.09370014816522598+0.20463207364082336j),(-0.09370014816522598-0.20463207364082336j),(-0.2255616933107376+0.025096416473388672j),(-0.2255616933107376-0.025096416473388672j),(-0.19897162914276123+0j),(-0.08459397405385971+0.11226414889097214j),(-0.08459397405385971-0.11226414889097214j),(0.0010334508260712028+0.08657792955636978j),(0.0010334508260712028-0.08657792955636978j),(0.11347214132547379+0j),(0.08111073821783066+0j),(-0.0024136521387845278+0j)
(-0.17737652361392975+0.9133145809173584j),(-0.17737652361392975-0.9133145809173584j),(0.19604304432868958+0.8447906970977783j),(0.19604304432868958-0.8447906970977783j),(0.8981786370277405+0.3781026601791382j),(0.8981786370277405-0.3781026601791382j),(0.9133638739585876+0.3298819959163666j),(0.9133638739585876-0.3298819959163666j),(0.9511210918426514+0.29204410314559937j),(0.9511210918426514-0.29204410314559937j),(0.9689224362373352+0.2478134036064148j),(0.9689224362373352-0.2478134036064148j),(0.9774726629257202+0.20963890850543976j),(0.9774726629257202-0.20963890850543976j),(0.9842121601104736+0.17454205453395844j),(0.9842121601104736-0.17454205453395844j),(0.984349250793457+0.13606436550617218j),(0.984349250793457-0.13606436550617218j),(1.0000628232955933+0j),(0.9702070951461792+0.04179459437727928j),(0.9702070951461792-0.04179459437727928j),(0.9726771712303162+0j),(0.9113028049468994+0j),(-0.2813100814819336+0.389751136302948j),(-0.2813100814819336-0.389751136302948j),(-0.21692968904972076+0.4017024636268616j),(-0.21692968904972076-0.4017024636268616j),(-0.029154736548662186+0.40915825963020325j),(-0.029154736548662186-0.40915825963020325j),(-0.4733210504055023+0.09223560243844986j),(-0.4733210504055023-0.09223560243844986j),(-0.4612554907798767+0j),(-0.3528760075569153+0.1922057718038559j),(-0.3528760075569153-0.1922057718038559j),(-0.36682817339897156+0.1378440260887146j),(-0.36682817339897156-0.1378440260887146j),(-0.38446375727653503+0.051093313843011856j),(-0.38446375727653503-0.051093313843011856j),(0.24411657452583313+0.28443169593811035j),(0.24411657452583313-0.28443169593811035j),(0.08761171996593475+0.30494779348373413j),(0.08761171996593475-0.30494779348373413j),(0.27546077966690063+0.05866266414523125j),(0.27546077966690063-0.05866266414523125j),(-0.04493631795048714+0.27201101183891296j),(-0.04493631795048714-0.27201101183891296j),(0.16933517158031464+0.1665460467338562j),(0.16933517158031464-0.1665460467338562j),(0.13956761360168457+0.17979225516319275j),(0.13956761360168457-0.17979225516319275j),(-0.18778473138809204+0.18906739354133606j),(-0.18778473138809204-0.18906739354133606j),(-0.0936008021235466+0.20482556521892548j),(-0.0936008021235466-0.20482556521892548j),(-0.22442935407161713+0.023529933765530586j),(-0.22442935407161713-0.023529933765530586j),(-0.19907090067863464+0j),(-0.08406301587820053+0.11184214055538177j),(-0.08406301587820053-0.11184214055538177j),(0.001678743283264339+0.08553687483072281j),(0.001678743283264339-0.08553687483072281j),(0.11612550914287567+0j),(0.0804491639137268+0j),(-0.003305478487163782+0j)
(-0.1788768768310547+0.9158634543418884j),(-0.1788768768310547-0.9158634543418884j),(0.19594557583332062+0.8452863097190857j),(0.19594557583332062-0.8452863097190857j),(0.8950423002243042+0.37974247336387634j),(0.8950423002243042-0.37974247336387634j),(0.913221001625061+0.3302658200263977j),(0.913221001625061-0.3302658200263977j),(0.9525835514068604+0.291684091091156j),(0.9525835514068604-0.291684091091156j),(0.9667487740516663+0.24998942017555237j),(0.9667487740516663-0.24998942017555237j),(0.9783056974411011+0.21058389544487j),(0.9783056974411011-0.21058389544487j),(0.984194278717041+0.17443209886550903j),(0.984194278717041-0.17443209886550903j),(0.9851546287536621+0.13779804110527039j),(0.9851546287536621-0.13779804110527039j),(0.9797048568725586+0.052053119987249374j),(0.9797048568725586-0.052053119987249374j),(0.998525857925415+0j),(0.9751535654067993+0j),(0.8977581858634949+0j),(-0.2809648811817169+0.3898378908634186j),(-0.2809648811817169-0.3898378908634186j),(-0.216873899102211+0.40154144167900085j),(-0.216873899102211-0.40154144167900085j),(-0.02905023843050003+0.40910688042640686j),(-0.02905023843050003-0.40910688042640686j),(0.24707505106925964+0.2818867564201355j),(0.24707505106925964-0.2818867564201355j),(-0.473067969083786+0.09199918806552887j),(-0.473067969083786-0.09199918806552887j),(-0.46112948656082153+0j),(-0.3527073562145233+0.1919834017753601j),(-0.3527073562145233-0.1919834017753601j),(-0.36652129888534546+0.13762760162353516j),(-0.36652129888534546-0.13762760162353516j),(-0.3839220702648163+0.05117121711373329j),(-0.3839220702648163-0.05117121711373329j),(0.08760849386453629+0.3066505193710327j),(0.08760849386453629-0.3066505193710327j),(0.27910032868385315+0.05704277753829956j),(0.27910032868385315-0.05704277753829956j),(-0.04491743817925453+0.27169838547706604j),(-0.04491743817925453-0.27169838547706604j),(0.1702597290277481+0.16703663766384125j),(0.1702597290277481-0.16703663766384125j),(0.138305202126503+0.17831791937351227j),(0.138305202126503-0.17831791937351227j),(-0.18700739741325378+0.1888853758573532j),(-0.18700739741325378-0.1888853758573532j),(-0.09313094615936279+0.2046351581811905j),(-0.09313094615936279-0.2046351581811905j),(-0.22347202897071838+0.022912684828042984j),(-0.22347202897071838-0.022912684828042984j),(-0.1987210214138031+0j),(-0.08377331495285034+0.11258835345506668j),(-0.08377331495285034-0.11258835345506668j),(0.0014552833745256066+0.0839451476931572j),(0.0014552833745256066-0.0839451476931572j),(0.11681795865297318+0j),(0.07967856526374817+0j),(-0.00189181265886873+0j)
(-0.17968125641345978+0.918651819229126j),(-0.17968125641345978-0.918651819229126j),(0.19650118052959442+0.8433287143707275j),(0.19650118052959442-0.8433287143707275j),(0.8970445394515991+0.3786478042602539j),(0.8970445394515991-0.3786478042602539j),(0.9138618111610413+0.3293501138687134j),(0.9138618111610413-0.3293501138687134j),(0.9510923624038696+0.291755348443985j),(0.9510923624038696-0.291755348443985j),(0.9682191610336304+0.24800287187099457j),(0.9682191610336304-0.24800287187099457j),(0.9777709245681763+0.21091915667057037j),(0.9777709245681763-0.21091915667057037j),(0.9836961030960083+0.17137470841407776j),(0.9836961030960083-0.17137470841407776j),(0.9860534071922302+0.13318641483783722j),(0.9860534071922302-0.13318641483783722j),(0.9689307808876038+0.05371959134936333j),(0.9689307808876038-0.05371959134936333j),(1.000262975692749+0j),(0.9747581481933594+0j),(0.9212361574172974+0j),(-0.2806799113750458+0.3896145820617676j),(-0.2806799113750458-0.3896145820617676j),(-0.21654583513736725+0.4014183580875397j),(-0.21654583513736725-0.4014183580875397j),(-0.02853209525346756+0.4088623821735382j),(-0.02853209525346756-0.4088623821735382j),(0.24889905750751495+0.2829327881336212j),(0.24889905750751495-0.2829327881336212j),(-0.47253304719924927+0.09160726517438889j),(-0.47253304719924927-0.09160726517438889j),(-0.4599836766719818+0j),(-0.35254859924316406+0.19181311130523682j),(-0.35254859924316406-0.19181311130523682j),(-0.36647167801856995+0.1374512016773224j),(-0.36647167801856995-0.1374512016773224j),(-0.3833748996257782+0.05129322409629822j),(-0.3833748996257782-0.05129322409629822j),(0.08656654506921768+0.3053325414657593j),(0.08656654506921768-0.3053325414657593j),(0.28112131357192993+0.054685864597558975j),(0.28112131357192993-0.054685864597558975j),(-0.044893160462379456+0.2719026803970337j),(-0.044893160462379456-0.2719026803970337j),(0.17235009372234344+0.16625021398067474j),(0.17235009372234344-0.16625021398067474j),(0.13802692294120789+0.17936067283153534j),(0.13802692294120789-0.17936067283153534j),(-0.18667899072170258+0.18848343193531036j),(-0.18667899072170258-0.18848343193531036j),(-0.09317366033792496+0.2046603113412857j),(-0.09317366033792496-0.2046603113412857j),(-0.22434206306934357+0.023935705423355103j),(-0.22434206306934357-0.023935705423355103j),(-0.19797004759311676+0j),(-0.08294402807950974+0.11188569664955139j),(-0.08294402807950974-0.11188569664955139j),(0.002180268056690693+0.08397028595209122j),(0.002180268056690693-0.08397028595209122j),(0.11749369651079178+0j),(0.08272583037614822+0j),(-0.0028304874431341887+0j)
(-0.17980295419692993+0.916451632976532j),(-0.17980295419692993-0.916451632976532j),(0.19451867043972015+0.8495204448699951j),(0.19451867043972015-0.8495204448699951j),(0.8979968428611755+0.3825437128543854j),(0.8979968428611755-0.3825437128543854j),(0.913375198841095+0.3303813934326172j),(0.913375198841095-0.3303813934326172j),(0.9520204067230225+0.29040244221687317j),(0.9520204067230225-0.29040244221687317j),(0.9700279235839844+0.24646131694316864j),(0.9700279235839844-0.24646131694316864j),(0.9776851534843445+0.21183998882770538j),(0.9776851534843445-0.21183998882770538j),(0.9839459657669067+0.17234104871749878j),(0.9839459657669067-0.17234104871749878j),(0.982836127281189+0.1346302479505539j),(0.982836127281189-0.1346302479505539j),(0.9746548533439636+0.055271923542022705j),(0.9746548533439636-0.055271923542022705j),(0.9995179772377014+0j),(0.9793840646743774+0j),(0.9054855108261108+0j),(-0.28047531843185425+0.38957932591438293j),(-0.28047531843185425-0.38957932591438293j),(-0.21618586778640747+0.40119004249572754j),(-0.21618586778640747-0.40119004249572754j),(-0.028089696541428566+0.40856602787971497j),(-0.028089696541428566-0.40856602787971497j),(-0.4723244905471802+0.09121017158031464j),(-0.4723244905471802-0.09121017158031464j),(-0.4600122570991516+0j),(-0.35210907459259033+0.19182941317558289j),(-0.35210907459259033-0.19182941317558289j),(-0.36646708846092224+0.13745835423469543j),(-0.36646708846092224-0.13745835423469543j),(-0.38304629921913147+0.0513385571539402j),(-0.38304629921913147-0.0513385571539402j),(0.2502700686454773+0.2823432981967926j),(0.2502700686454773-0.2823432981967926j),(0.08714481443166733+0.30463889241218567j),(0.08714481443166733-0.30463889241218567j),(0.2839384377002716+0.052112191915512085j),(0.2839384377002716-0.052112191915512085j),(-0.04481064900755882+0.27160024642944336j),(-0.04481064900755882-0.27160024642944336j),(0.17185568809509277+0.16611634194850922j),(0.17185568809509277-0.16611634194850922j),(0.13885584473609924+0.18034864962100983j),(0.13885584473609924-0.18034864962100983j),(-0.18641304969787598+0.18858730792999268j),(-0.18641304969787598-0.18858730792999268j),(-0.0925404354929924+0.20431309938430786j),(-0.0925404354929924-0.20431309938430786j),(-0.22261053323745728+0.023409729823470116j),(-0.22261053323745728-0.023409729823470116j),(-0.19816142320632935+0j),(-0.08266884833574295+0.11168783158063889j),(-0.08266884833574295-0.11168783158063889j),(0.0016758868005126715+0.08315878361463547j),(0.0016758868005126715-0.08315878361463547j),(0.11949532479047775+0j),(0.08341445028781891+0j),(-0.002964762970805168+0j)
(-0.1786654144525528+0.9159858226776123j),(-0.1786654144525528-0.9159858226776123j),(0.19270004332065582+0.8511720299720764j),(0.19270004332065582-0.8511720299720764j),(0.8957713842391968+0.38313329219818115j),(0.8957713842391968-0.38313329219818115j),(0.9172317385673523+0.3265707492828369j),(0.9172317385673523-0.3265707492828369j),(0.9493609070777893+0.29008781909942627j),(0.9493609070777893-0.29008781909942627j),(0.9693065285682678+0.2490667700767517j),(0.9693065285682678-0.2490667700767517j),(0.9781610369682312+0.20953696966171265j),(0.9781610369682312-0.20953696966171265j),(0.9841695427894592+0.17074763774871826j),(0.9841695427894592-0.17074763774871826j),(0.9851526021957397+0.13674107193946838j),(0.9851526021957397-0.13674107193946838j),(0.9780621528625488+0.05022340640425682j),(0.9780621528625488-0.05022340640425682j),(1.0004990100860596+0j),(0.9747228026390076+0j),(0.9084386825561523+0j),(-0.2804356515407562+0.38934648036956787j),(-0.2804356515407562-0.38934648036956787j),(-0.21577470004558563+0.4010184109210968j),(-0.21577470004558563-0.4010184109210968j),(-0.02782500348985195+0.408409059047699j),(-0.02782500348985195-0.408409059047699j),(0.25276416540145874+0.28204119205474854j),(0.25276416540145874-0.28204119205474854j),(-0.47184208035469055+0.09143106639385223j),(-0.47184208035469055-0.09143106639385223j),(-0.4600881040096283+0j),(-0.35194671154022217+0.19217944145202637j),(-0.35194671154022217-0.19217944145202637j),(-0.36610981822013855+0.13714925944805145j),(-0.36610981822013855-0.13714925944805145j),(-0.38239580392837524+0.05087372660636902j),(-0.38239580392837524-0.05087372660636902j),(0.08681526780128479+0.30458471179008484j),(0.08681526780128479-0.30458471179008484j),(0.2849123775959015+0.05231029912829399j),(0.2849123775959015-0.05231029912829399j),(-0.04423946514725685+0.2714111804962158j),(-0.04423946514725685-0.2714111804962158j),(0.17345628142356873+0.16647475957870483j),(0.17345628142356873-0.16647475957870483j),(0.13866445422172546+0.18045750260353088j),(0.13866445422172546-0.18045750260353088j),(-0.1859842836856842+0.18814882636070251j),(-0.1859842836856842-0.18814882636070251j),(-0.09243398904800415+0.2044031172990799j),(-0.09243398904800415-0.2044031172990799j),(-0.2223251760005951+0.024010296911001205j),(-0.2223251760005951-0.024010296911001205j),(-0.1979987621307373+0j),(-0.0818764790892601+0.11206130683422089j),(-0.0818764790892601-0.11206130683422089j),(0.0009871660731732845+0.08253932744264603j),(0.0009871660731732845-0.08253932744264603j),(0.12002906203269958+0j),(0.08494816720485687+0j),(-0.0033933683298528194+0j)
(-0.17732413113117218+0.9121153354644775j),(-0.17732413113117218-0.9121153354644775j),(0.189777672290802+0.8546146154403687j),(0.189777672290802-0.8546146154403687j),(0.8965680003166199+0.38019296526908875j),(0.8965680003166199-0.38019296526908875j),(0.9170365929603577+0.32865890860557556j),(0.9170365929603577-0.32865890860557556j),(0.9495574235916138+0.2904084324836731j),(0.9495574235916138-0.2904084324836731j),(0.9692090153694153+0.24979820847511292j),(0.9692090153694153-0.24979820847511292j),(0.9771712422370911+0.20951330661773682j),(0.9771712422370911-0.20951330661773682j),(0.9842092990875244+0.17262668907642365j),(0.9842092990875244-0.17262668907642365j),(0.9836469888687134+0.13291573524475098j),(0.9836469888687134-0.13291573524475098j),(0.9749141931533813+0.0538531132042408j),(0.9749141931533813-0.0538531132042408j),(0.9990893006324768+0j),(0.9742136001586914+0j),(0.9246435761451721+0j),(-0.2801932394504547+0.38929417729377747j),(-0.2801932394504547-0.38929417729377747j),(-0.2153964787721634+0.4006516933441162j),(-0.2153964787721634-0.4006516933441162j),(-0.02741081453859806+0.40830284357070923j),(-0.02741081453859806-0.40830284357070923j),(-0.4715159237384796+0.09129147976636887j),(-0.4715159237384796-0.09129147976636887j),(-0.45934179425239563+0j),(-0.3518624007701874+0.19191788136959076j),(-0.3518624007701874-0.19191788136959076j),(-0.3655094802379608+0.13756917417049408j),(-0.3655094802379608-0.13756917417049408j),(-0.38205671310424805+0.050799693912267685j),(-0.38205671310424805-0.050799693912267685j),(0.2551165819168091+0.2823575437068939j),(0.2551165819168091-0.2823575437068939j),(0.08603885024785995+0.3034728765487671j),(0.08603885024785995-0.3034728765487671j),(0.28861311078071594+0.049959827214479446j),(0.28861311078071594-0.049959827214479446j),(-0.04437533766031265+0.27171140909194946j),(-0.04437533766031265-0.27171140909194946j),(0.17494243383407593+0.16665592789649963j),(0.17494243383407593-0.16665592789649963j),(0.13749928772449493+0.18090090155601501j),(0.13749928772449493-0.18090090155601501j),(-0.18511517345905304+0.18762345612049103j),(-0.18511517345905304-0.18762345612049103j),(-0.09260798245668411+0.20412299036979675j),(-0.09260798245668411-0.20412299036979675j),(-0.22223833203315735+0.0228886678814888j),(-0.22223833203315735-0.0228886678814888j),(-0.19823594391345978+0j),(-0.08097395300865173+0.1115233451128006j),(-0.08097395300865173-0.1115233451128006j),(0.0013497365871444345+0.08284226059913635j),(0.0013497365871444345-0.08284226059913635j),(0.1236204206943512+0j),(0.08514943718910217+0j),(-0.0038992767222225666+0j)
(-0.1763666421175003+0.915265679359436j),(-0.1763666421175003-0.915265679359436j),(0.18769095838069916+0.8534319996833801j),(0.18769095838069916-0.8534319996833801j),(0.9006959199905396+0.3789116144180298j),(0.9006959199905396-0.3789116144180298j),(0.9148991107940674+0.3325190544128418j),(0.9148991107940674-0.3325190544128418j),(0.94983971118927+0.29301512241363525j),(0.94983971118927-0.29301512241363525j),(0.9691415429115295+0.2495574653148651j),(0.9691415429115295-0.2495574653148651j),(0.9793156981468201+0.20945914089679718j),(0.9793156981468201-0.20945914089679718j),(0.9825295805931091+0.17427152395248413j),(0.9825295805931091-0.17427152395248413j),(0.9875081181526184+0.13557642698287964j),(0.9875081181526184-0.13557642698287964j),(0.9669836163520813+0.04960786923766136j),(0.9669836163520813-0.04960786923766136j),(1.0008656978607178+0j),(0.9746382236480713+0j),(0.9335939288139343+0j),(-0.28002309799194336+0.3891966938972473j),(-0.28002309799194336-0.3891966938972473j),(-0.2152276486158371+0.4008197784423828j),(-0.2152276486158371-0.4008197784423828j),(-0.027052314952015877+0.40814346075057983j),(-0.027052314952015877-0.40814346075057983j),(0.2582070529460907+0.2827167510986328j),(0.2582070529460907-0.2827167510986328j),(-0.4714508652687073+0.09070630371570587j),(-0.4714508652687073-0.09070630371570587j),(-0.4588109254837036+0j),(-0.3514489531517029+0.1919734627008438j),(-0.3514489531517029-0.1919734627008438j),(-0.3655627965927124+0.13742980360984802j),(-0.3655627965927124-0.13742980360984802j),(-0.381212443113327+0.05064095929265022j),(-0.381212443113327-0.05064095929265022j),(0.0855092778801918+0.3033364415168762j),(0.0855092778801918-0.3033364415168762j),(0.2909615933895111+0.047784473747015j),(0.2909615933895111-0.047784473747015j),(-0.043214019387960434+0.2714739143848419j),(-0.043214019387960434-0.2714739143848419j),(0.17440737783908844+0.16579902172088623j),(0.17440737783908844-0.16579902172088623j),(0.13883735239505768+0.18121019005775452j),(0.13883735239505768-0.18121019005775452j),(-0.18500138819217682+0.18722614645957947j),(-0.18500138819217682-0.18722614645957947j),(-0.09245173633098602+0.20423229038715363j),(-0.09245173633098602-0.20423229038715363j),(-0.22190524637699127+0.023601707071065903j),(-0.22190524637699127-0.023601707071065903j),(-0.19782578945159912+0j),(-0.08051597326993942+0.11201021075248718j),(-0.08051597326993942-0.11201021075248718j),(0.001238009543158114+0.08159169554710388j),(0.001238009543158114-0.08159169554710388j),(0.12374529242515564+0j),(0.0850035771727562+0j),(-0.003334453096613288+0j)
