0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
(-0.15022915601730347+0.8849964141845703j),(-0.15022915601730347-0.8849964141845703j),(0.0721922442317009+0.9003465175628662j),(0.0721922442317009-0.9003465175628662j),(0.5793108344078064+0.7184934020042419j),(0.5793108344078064-0.7184934020042419j),(0.8474348187446594+0.4798513948917389j),(0.8474348187446594-0.4798513948917389j),(0.9144774675369263+0.3893997371196747j),(0.9144774675369263-0.3893997371196747j),(0.9387643337249756+0.32976824045181274j),(0.9387643337249756-0.32976824045181274j),(0.9550830721855164+0.2885535657405853j),(0.9550830721855164-0.2885535657405853j),(0.968964159488678+0.2480420172214508j),(0.968964159488678-0.2480420172214508j),(0.9769884943962097+0.21175166964530945j),(0.9769884943962097-0.21175166964530945j),(0.9833650588989258+0.17405876517295837j),(0.9833650588989258-0.17405876517295837j),(0.9844603538513184+0.14522388577461243j),(0.9844603538513184-0.14522388577461243j),(0.989326000213623+0.08037550002336502j),(0.989326000213623-0.08037550002336502j),(0.9742223620414734+0.018123285844922066j),(0.9742223620414734-0.018123285844922066j),(1.000209927558899+0j),(0.9881653785705566+0j),(0.7168279886245728+0j),(0.5141782760620117+0.37629225850105286j),(0.5141782760620117-0.37629225850105286j),(0.19126102328300476+0.5991842150688171j),(0.19126102328300476-0.5991842150688171j),(-0.06595510244369507+0.6174306869506836j),(-0.06595510244369507-0.6174306869506836j),(-0.5735267996788025+0.23921948671340942j),(-0.5735267996788025-0.23921948671340942j),(0.3354213237762451+0j),(0.27108535170555115+0j),(-0.15837596356868744+0.3987062871456146j),(-0.15837596356868744-0.3987062871456146j),(-0.4992995262145996+0.06148596480488777j),(-0.4992995262145996-0.06148596480488777j),(-0.48925790190696716+0j),(-0.31672337651252747+0.2651408314704895j),(-0.31672337651252747-0.2651408314704895j),(-0.38799768686294556+0.1857496052980423j),(-0.38799768686294556-0.1857496052980423j),(-0.23077602684497833+0.29440510272979736j),(-0.23077602684497833-0.29440510272979736j),(-0.02754068188369274+0.28060656785964966j),(-0.02754068188369274-0.28060656785964966j),(-0.344922810792923+0j),(0.004693871363997459+0.1777176707983017j),(0.004693871363997459-0.1777176707983017j),(-0.25954562425613403+0.07785867154598236j),(-0.25954562425613403-0.07785867154598236j),(-0.14551664888858795+0.1361035406589508j),(-0.14551664888858795-0.1361035406589508j),(-0.2219572365283966+0j),(-0.0619933195412159+0.0797688290476799j),(-0.0619933195412159-0.0797688290476799j),(-0.05197485163807869+0j),(-0.0074315802194178104+0j)
(-0.15228132903575897+0.8869430422782898j),(-0.15228132903575897-0.8869430422782898j),(0.07409080862998962+0.9018056988716125j),(0.07409080862998962-0.9018056988716125j),(0.5803419351577759+0.720222532749176j),(0.5803419351577759-0.720222532749176j),(0.8474873900413513+0.4805435240268707j),(0.8474873900413513-0.4805435240268707j),(0.9150266647338867+0.3891034424304962j),(0.9150266647338867-0.3891034424304962j),(0.9389764070510864+0.32986727356910706j),(0.9389764070510864-0.32986727356910706j),(0.9551920294761658+0.2876724898815155j),(0.9551920294761658-0.2876724898815155j),(0.9685686230659485+0.24891361594200134j),(0.9685686230659485-0.24891361594200134j),(0.9783391952514648+0.21184539794921875j),(0.9783391952514648-0.21184539794921875j),(0.9827102422714233+0.17383049428462982j),(0.9827102422714233-0.17383049428462982j),(0.984083890914917+0.14495213329792023j),(0.984083890914917-0.14495213329792023j),(0.9890539646148682+0.08067314326763153j),(0.9890539646148682-0.08067314326763153j),(0.9728289842605591+0.020191410556435585j),(0.9728289842605591-0.020191410556435585j),(0.9891419410705566+0j),(1.0002256631851196+0j),(0.7193362712860107+0j),(0.5172066688537598+0.3780854642391205j),(0.5172066688537598-0.3780854642391205j),(0.1924450844526291+0.6025543808937073j),(0.1924450844526291-0.6025543808937073j),(-0.06596171855926514+0.6200338006019592j),(-0.06596171855926514-0.6200338006019592j),(-0.5743393898010254+0.24033230543136597j),(-0.5743393898010254-0.24033230543136597j),(0.33485785126686096+0j),(0.2731933891773224+0j),(-0.1574733555316925+0.3996056616306305j),(-0.1574733555316925-0.3996056616306305j),(-0.5005907416343689+0.06073581054806709j),(-0.5005907416343689-0.06073581054806709j),(-0.48604655265808105+0j),(-0.3158440887928009+0.2660217881202698j),(-0.3158440887928009-0.2660217881202698j),(-0.3890848159790039+0.18525417149066925j),(-0.3890848159790039-0.18525417149066925j),(-0.2300896793603897+0.29403191804885864j),(-0.2300896793603897-0.29403191804885864j),(-0.026551688089966774+0.2813493013381958j),(-0.026551688089966774-0.2813493013381958j),(-0.34441113471984863+0j),(0.00430442625656724+0.17777591943740845j),(0.00430442625656724-0.17777591943740845j),(-0.2592568099498749+0.07820622622966766j),(-0.2592568099498749-0.07820622622966766j),(-0.14479126036167145+0.13525769114494324j),(-0.14479126036167145-0.13525769114494324j),(-0.2209583967924118+0j),(-0.061326779425144196+0.08125834167003632j),(-0.061326779425144196-0.08125834167003632j),(-0.05089231953024864+0j),(-0.006931120064109564+0j)
(-0.1534346491098404+0.8876911401748657j),(-0.1534346491098404-0.8876911401748657j),(0.07565883547067642+0.9036258459091187j),(0.07565883547067642-0.9036258459091187j),(0.5811964869499207+0.7216063737869263j),(0.5811964869499207-0.7216063737869263j),(0.8477291464805603+0.48042625188827515j),(0.8477291464805603-0.48042625188827515j),(0.9150357246398926+0.389215350151062j),(0.9150357246398926-0.389215350151062j),(0.9383350610733032+0.3291366994380951j),(0.9383350610733032-0.3291366994380951j),(0.9556161761283875+0.2882411777973175j),(0.9556161761283875-0.2882411777973175j),(0.9688735008239746+0.2483808994293213j),(0.9688735008239746-0.2483808994293213j),(0.9763628840446472+0.2118169069290161j),(0.9763628840446472-0.2118169069290161j),(0.9825332760810852+0.1739182323217392j),(0.9825332760810852-0.1739182323217392j),(0.9852190017700195+0.14459346234798431j),(0.9852190017700195-0.14459346234798431j),(0.9897878170013428+0.08168981224298477j),(0.9897878170013428-0.08168981224298477j),(0.9715293645858765+0.019744407385587692j),(0.9715293645858765-0.019744407385587692j),(0.9999273419380188+0j),(0.9928949475288391+0j),(0.7218447923660278+0j),(0.5197348594665527+0.380154550075531j),(0.5197348594665527-0.380154550075531j),(0.19269941747188568+0.6057637929916382j),(0.19269941747188568-0.6057637929916382j),(-0.06581154465675354+0.622214674949646j),(-0.06581154465675354-0.622214674949646j),(-0.5750146508216858+0.2415463775396347j),(-0.5750146508216858-0.2415463775396347j),(0.3348744809627533+0j),(0.27568939328193665+0j),(-0.15652166306972504+0.40058788657188416j),(-0.15652166306972504-0.40058788657188416j),(-0.5024092793464661+0.060642924159765244j),(-0.5024092793464661-0.060642924159765244j),(-0.4813651442527771+0j),(-0.31487202644348145+0.26663538813591003j),(-0.31487202644348145-0.26663538813591003j),(-0.3900701403617859+0.18498530983924866j),(-0.3900701403617859-0.18498530983924866j),(-0.2291552573442459+0.29417121410369873j),(-0.2291552573442459-0.29417121410369873j),(-0.025785813108086586+0.28188860416412354j),(-0.025785813108086586-0.28188860416412354j),(-0.344587504863739+0j),(0.004637512844055891+0.1777828484773636j),(0.004637512844055891-0.1777828484773636j),(-0.2589447498321533+0.07843053340911865j),(-0.2589447498321533-0.07843053340911865j),(-0.14388474822044373+0.13438798487186432j),(-0.14388474822044373-0.13438798487186432j),(-0.22040945291519165+0j),(-0.06092637777328491+0.08260385692119598j),(-0.06092637777328491-0.08260385692119598j),(-0.050907231867313385+0j),(-0.006357831880450249+0j)
(-0.15548530220985413+0.8891880512237549j),(-0.15548530220985413-0.8891880512237549j),(0.0779184028506279+0.9048077464103699j),(0.0779184028506279-0.9048077464103699j),(0.5821422338485718+0.7232211828231812j),(0.5821422338485718-0.7232211828231812j),(0.8474736213684082+0.48021364212036133j),(0.8474736213684082-0.48021364212036133j),(0.9151678085327148+0.3891877233982086j),(0.9151678085327148-0.3891877233982086j),(0.9383062124252319+0.33106690645217896j),(0.9383062124252319-0.33106690645217896j),(0.9551999568939209+0.2883318364620209j),(0.9551999568939209-0.2883318364620209j),(0.9686493277549744+0.2495257407426834j),(0.9686493277549744-0.2495257407426834j),(0.9780192375183105+0.21187664568424225j),(0.9780192375183105-0.21187664568424225j),(0.9831629395484924+0.17524486780166626j),(0.9831629395484924-0.17524486780166626j),(0.9841364622116089+0.1454383134841919j),(0.9841364622116089-0.1454383134841919j),(0.9893418550491333+0.08014281094074249j),(0.9893418550491333-0.08014281094074249j),(0.9740937352180481+0.018261756747961044j),(0.9740937352180481-0.018261756747961044j),(0.9996789693832397+0j),(0.9914557933807373+0j),(0.7245453596115112+0j),(0.19377295672893524+0.6093570590019226j),(0.19377295672893524-0.6093570590019226j),(0.5225151777267456+0.3814283609390259j),(0.5225151777267456-0.3814283609390259j),(-0.06621706485748291+0.6246165633201599j),(-0.06621706485748291-0.6246165633201599j),(-0.5759408473968506+0.24280843138694763j),(-0.5759408473968506-0.24280843138694763j),(0.33256199955940247+0j),(0.2793727219104767+0j),(-0.15617989003658295+0.40136855840682983j),(-0.15617989003658295-0.40136855840682983j),(-0.5041754245758057+0.06056611239910126j),(-0.5041754245758057-0.06056611239910126j),(-0.4767751395702362+0j),(-0.3143121004104614+0.2673783600330353j),(-0.3143121004104614-0.2673783600330353j),(-0.39084941148757935+0.18448586761951447j),(-0.39084941148757935-0.18448586761951447j),(-0.22833819687366486+0.29424944519996643j),(-0.22833819687366486-0.29424944519996643j),(-0.02488645911216736+0.28248298168182373j),(-0.02488645911216736-0.28248298168182373j),(-0.3440151810646057+0j),(0.005043094977736473+0.17803062498569489j),(0.005043094977736473-0.17803062498569489j),(-0.25858259201049805+0.07888957858085632j),(-0.25858259201049805-0.07888957858085632j),(-0.1434050053358078+0.1337425410747528j),(-0.1434050053358078-0.1337425410747528j),(-0.2201920598745346+0j),(-0.06005697697401047+0.08425483852624893j),(-0.06005697697401047-0.08425483852624893j),(-0.05139944329857826+0j),(-0.005624611862003803+0j)
(-0.1572706252336502+0.89047771692276j),(-0.1572706252336502-0.89047771692276j),(0.07925201207399368+0.906792402267456j),(0.07925201207399368-0.906792402267456j),(0.5833765268325806+0.7252092361450195j),(0.5833765268325806-0.7252092361450195j),(0.8470028638839722+0.48049667477607727j),(0.8470028638839722-0.48049667477607727j),(0.9147064089775085+0.3895215690135956j),(0.9147064089775085-0.3895215690135956j),(0.9385313391685486+0.3306557536125183j),(0.9385313391685486-0.3306557536125183j),(0.9555514454841614+0.2887054681777954j),(0.9555514454841614-0.2887054681777954j),(0.9683986306190491+0.24807146191596985j),(0.9683986306190491-0.24807146191596985j),(0.9782414436340332+0.2118188589811325j),(0.9782414436340332-0.2118188589811325j),(0.9820240139961243+0.1750444769859314j),(0.9820240139961243-0.1750444769859314j),(0.9852123260498047+0.14509962499141693j),(0.9852123260498047-0.14509962499141693j),(0.988949179649353+0.08122660964727402j),(0.988949179649353-0.08122660964727402j),(1.0005998611450195+0j),(0.9899773597717285+0j),(0.9746075868606567+0.019794711843132973j),(0.9746075868606567-0.019794711843132973j),(0.19487960636615753+0.6126840710639954j),(0.19487960636615753-0.6126840710639954j),(0.7268136739730835+0j),(0.5251044034957886+0.3831802010536194j),(0.5251044034957886-0.3831802010536194j),(-0.06598461419343948+0.6268595457077026j),(-0.06598461419343948-0.6268595457077026j),(-0.5768553018569946+0.24396680295467377j),(-0.5768553018569946-0.24396680295467377j),(0.3336568772792816+0j),(0.28059518337249756+0j),(-0.15613296627998352+0.4021793305873871j),(-0.15613296627998352-0.4021793305873871j),(-0.5060468912124634+0.06062958762049675j),(-0.5060468912124634-0.06062958762049675j),(-0.47229814529418945+0j),(-0.3137665390968323+0.2679363489151001j),(-0.3137665390968323-0.2679363489151001j),(-0.3916817307472229+0.18398027122020721j),(-0.3916817307472229-0.18398027122020721j),(-0.22700382769107819+0.29451173543930054j),(-0.22700382769107819-0.29451173543930054j),(-0.024193765595555305+0.28287822008132935j),(-0.024193765595555305-0.28287822008132935j),(-0.3439362943172455+0j),(0.005303171928972006+0.1783808022737503j),(0.005303171928972006-0.1783808022737503j),(-0.25838711857795715+0.07935821264982224j),(-0.25838711857795715-0.07935821264982224j),(-0.1424875259399414+0.13259238004684448j),(-0.1424875259399414-0.13259238004684448j),(-0.21989227831363678+0j),(-0.06007513031363487+0.08548607677221298j),(-0.06007513031363487-0.08548607677221298j),(-0.04944000393152237+0j),(-0.005468806251883507+0j)
(-0.15919454395771027+0.8916811943054199j),(-0.15919454395771027-0.8916811943054199j),(0.08112198859453201+0.9086280465126038j),(0.08112198859453201-0.9086280465126038j),(0.5844829678535461+0.726922333240509j),(0.5844829678535461-0.726922333240509j),(0.8475103974342346+0.4802279770374298j),(0.8475103974342346-0.4802279770374298j),(0.9149206280708313+0.38959062099456787j),(0.9149206280708313-0.38959062099456787j),(0.939018726348877+0.3293881118297577j),(0.939018726348877-0.3293881118297577j),(0.9546230435371399+0.2887474596500397j),(0.9546230435371399-0.2887474596500397j),(0.9682655334472656+0.24899256229400635j),(0.9682655334472656-0.24899256229400635j),(0.9770792126655579+0.21240867674350739j),(0.9770792126655579-0.21240867674350739j),(0.9832059144973755+0.17359237372875214j),(0.9832059144973755-0.17359237372875214j),(0.9846940040588379+0.1450800746679306j),(0.9846940040588379-0.1450800746679306j),(0.9889508485794067+0.08095847815275192j),(0.9889508485794067-0.08095847815275192j),(0.9744210839271545+0.019596267491579056j),(0.9744210839271545-0.019596267491579056j),(1.0004998445510864+0j),(0.9916377067565918+0j),(0.7283636331558228+0j),(0.19615820050239563+0.6159061193466187j),(0.19615820050239563-0.6159061193466187j),(0.527903139591217+0.3851732313632965j),(0.527903139591217-0.3851732313632965j),(-0.06594503670930862+0.6288595795631409j),(-0.06594503670930862-0.6288595795631409j),(-0.5777733325958252+0.2451508492231369j),(-0.5777733325958252-0.2451508492231369j),(0.33562323451042175+0j),(0.28035345673561096+0j),(-0.15509283542633057+0.4027779996395111j),(-0.15509283542633057-0.4027779996395111j),(-0.507103681564331+0.060467250645160675j),(-0.507103681564331-0.060467250645160675j),(-0.4684790074825287+0j),(-0.3126858174800873+0.2686765789985657j),(-0.3126858174800873-0.2686765789985657j),(-0.39233478903770447+0.18337717652320862j),(-0.39233478903770447-0.18337717652320862j),(-0.22680214047431946+0.2943550646305084j),(-0.22680214047431946-0.2943550646305084j),(-0.023506224155426025+0.28369641304016113j),(-0.023506224155426025-0.28369641304016113j),(-0.3438591957092285+0j),(0.0050969198346138+0.17831820249557495j),(0.0050969198346138-0.17831820249557495j),(-0.2579640746116638+0.0793055072426796j),(-0.2579640746116638-0.0793055072426796j),(-0.14277902245521545+0.13266706466674805j),(-0.14277902245521545-0.13266706466674805j),(-0.2195054292678833+0j),(-0.05807652324438095+0.08624836802482605j),(-0.05807652324438095-0.08624836802482605j),(-0.04940367490053177+0j),(-0.005616424139589071+0j)
(-0.160014808177948+0.893639087677002j),(-0.160014808177948-0.893639087677002j),(0.0822199285030365+0.9097418189048767j),(0.0822199285030365-0.9097418189048767j),(0.5850337743759155+0.728714108467102j),(0.5850337743759155-0.728714108467102j),(0.8469855189323425+0.48074138164520264j),(0.8469855189323425-0.48074138164520264j),(0.914861261844635+0.3891648054122925j),(0.914861261844635-0.3891648054122925j),(0.9388821125030518+0.3304881155490875j),(0.9388821125030518-0.3304881155490875j),(0.9545348286628723+0.2885082960128784j),(0.9545348286628723-0.2885082960128784j),(0.9688684344291687+0.24864263832569122j),(0.9688684344291687-0.24864263832569122j),(0.9778177738189697+0.2122977375984192j),(0.9778177738189697-0.2122977375984192j),(0.9834156632423401+0.17521020770072937j),(0.9834156632423401-0.17521020770072937j),(0.9843422770500183+0.14447595179080963j),(0.9843422770500183-0.14447595179080963j),(0.9905273914337158+0.08019193261861801j),(0.9905273914337158-0.08019193261861801j),(0.9741115570068359+0.019981015473604202j),(0.9741115570068359-0.019981015473604202j),(1.0003039836883545+0j),(0.990740180015564+0j),(0.7305958867073059+0j),(0.19691872596740723+0.6188112497329712j),(0.19691872596740723-0.6188112497329712j),(0.5304307341575623+0.3860742449760437j),(0.5304307341575623-0.3860742449760437j),(-0.06611460447311401+0.6308501362800598j),(-0.06611460447311401-0.6308501362800598j),(-0.5789056420326233+0.2465757429599762j),(-0.5789056420326233-0.2465757429599762j),(0.33373531699180603+0j),(0.28468361496925354+0j),(-0.15478497743606567+0.40392744541168213j),(-0.15478497743606567-0.40392744541168213j),(-0.5086559653282166+0.06034316495060921j),(-0.5086559653282166-0.06034316495060921j),(-0.4643288552761078+0j),(-0.31181764602661133+0.26945218443870544j),(-0.31181764602661133-0.26945218443870544j),(-0.3933601379394531+0.18291600048542023j),(-0.3933601379394531-0.18291600048542023j),(-0.22591406106948853+0.294249027967453j),(-0.22591406106948853-0.294249027967453j),(-0.022811708971858025+0.2843402028083801j),(-0.022811708971858025-0.2843402028083801j),(-0.3436819612979889+0j),(0.005534341558814049+0.17808151245117188j),(0.005534341558814049-0.17808151245117188j),(-0.2579822838306427+0.07956378161907196j),(-0.2579822838306427-0.07956378161907196j),(-0.14136524498462677+0.13199254870414734j),(-0.14136524498462677-0.13199254870414734j),(-0.21886630356311798+0j),(-0.058004043996334076+0.08794764429330826j),(-0.058004043996334076-0.08794764429330826j),(-0.05009417235851288+0j),(-0.004617815837264061+0j)
(-0.16176629066467285+0.8945298790931702j),(-0.16176629066467285-0.8945298790931702j),(0.08367792516946793+0.9113941192626953j),(0.08367792516946793-0.9113941192626953j),(0.5860488414764404+0.7297319173812866j),(0.5860488414764404-0.7297319173812866j),(0.8474090099334717+0.4806794226169586j),(0.8474090099334717-0.4806794226169586j),(0.9145961403846741+0.3894277513027191j),(0.9145961403846741-0.3894277513027191j),(0.9383655190467834+0.33024486899375916j),(0.9383655190467834-0.33024486899375916j),(0.9553711414337158+0.28838297724723816j),(0.9553711414337158-0.28838297724723816j),(0.9684672355651855+0.24862366914749146j),(0.9684672355651855-0.24862366914749146j),(0.9770030379295349+0.2119419127702713j),(0.9770030379295349-0.2119419127702713j),(0.9838020205497742+0.17459683120250702j),(0.9838020205497742-0.17459683120250702j),(0.9843583703041077+0.1452770084142685j),(0.9843583703041077-0.1452770084142685j),(0.9889878630638123+0.08032582700252533j),(0.9889878630638123-0.08032582700252533j),(0.97431480884552+0.019510194659233093j),(0.97431480884552-0.019510194659233093j),(1.0004527568817139+0j),(0.9912707805633545+0j),(0.19818583130836487+0.621717631816864j),(0.19818583130836487-0.621717631816864j),(0.7332108020782471+0j),(0.5329291820526123+0.38804298639297485j),(0.5329291820526123-0.38804298639297485j),(-0.06650964915752411+0.6335159540176392j),(-0.06650964915752411-0.6335159540176392j),(-0.579949676990509+0.24799303710460663j),(-0.579949676990509-0.24799303710460663j),(0.3367258310317993+0j),(0.28358712792396545+0j),(-0.1539274901151657+0.40527108311653137j),(-0.1539274901151657-0.40527108311653137j),(-0.5097401142120361+0.060421086847782135j),(-0.5097401142120361-0.060421086847782135j),(-0.4606056213378906+0j),(-0.31082847714424133+0.27026596665382385j),(-0.31082847714424133-0.27026596665382385j),(-0.3945201635360718+0.18228378891944885j),(-0.3945201635360718-0.18228378891944885j),(-0.22549916803836823+0.2939847707748413j),(-0.22549916803836823-0.2939847707748413j),(-0.022384166717529297+0.2848358750343323j),(-0.022384166717529297-0.2848358750343323j),(-0.3435036540031433+0j),(0.005986507516354322+0.1785719394683838j),(0.005986507516354322-0.1785719394683838j),(-0.25753653049468994+0.07961743324995041j),(-0.25753653049468994-0.07961743324995041j),(-0.1417597234249115+0.1312737613916397j),(-0.1417597234249115-0.1312737613916397j),(-0.2178184688091278+0j),(-0.05653230473399162+0.0889497622847557j),(-0.05653230473399162-0.0889497622847557j),(-0.048864658921957016+0j),(-0.004445669241249561+0j)
(-0.16286654770374298+0.8960054516792297j),(-0.16286654770374298-0.8960054516792297j),(0.08456562459468842+0.91251540184021j),(0.08456562459468842-0.91251540184021j),(0.5870729088783264+0.7313730120658875j),(0.5870729088783264-0.7313730120658875j),(0.8471053242683411+0.47993701696395874j),(0.8471053242683411-0.47993701696395874j),(0.9140870571136475+0.38935258984565735j),(0.9140870571136475-0.38935258984565735j),(0.938493013381958+0.32971248030662537j),(0.938493013381958-0.32971248030662537j),(0.9556819796562195+0.28856122493743896j),(0.9556819796562195-0.28856122493743896j),(0.9689692258834839+0.2491055130958557j),(0.9689692258834839-0.2491055130958557j),(0.9768832325935364+0.21161207556724548j),(0.9768832325935364-0.21161207556724548j),(0.983288049697876+0.1743435263633728j),(0.983288049697876-0.1743435263633728j),(0.9850167036056519+0.14446628093719482j),(0.9850167036056519-0.14446628093719482j),(0.9894269704818726+0.081000417470932j),(0.9894269704818726-0.081000417470932j),(0.995904266834259+0.0025262339040637016j),(0.995904266834259-0.0025262339040637016j),(0.9736426472663879+0.018181728199124336j),(0.9736426472663879-0.018181728199124336j),(0.19964993000030518+0.6251854300498962j),(0.19964993000030518-0.6251854300498962j),(0.7366697788238525+0j),(0.5355949997901917+0.38956010341644287j),(0.5355949997901917-0.38956010341644287j),(-0.06675902009010315+0.6361389756202698j),(-0.06675902009010315-0.6361389756202698j),(-0.5811200141906738+0.24925923347473145j),(-0.5811200141906738-0.24925923347473145j),(0.334690660238266+0j),(0.28805118799209595+0j),(-0.15340656042099+0.40542468428611755j),(-0.15340656042099-0.40542468428611755j),(-0.5104536414146423+0.0611107163131237j),(-0.5104536414146423-0.0611107163131237j),(-0.4587150514125824+0j),(-0.30999571084976196+0.27087023854255676j),(-0.30999571084976196-0.27087023854255676j),(-0.3950707018375397+0.1820002645254135j),(-0.3950707018375397-0.1820002645254135j),(-0.22474974393844604+0.29421475529670715j),(-0.22474974393844604-0.29421475529670715j),(-0.021201182156801224+0.2853803336620331j),(-0.021201182156801224-0.2853803336620331j),(-0.3429848551750183+0j),(0.005447188392281532+0.1784469485282898j),(0.005447188392281532-0.1784469485282898j),(-0.25696635246276855+0.07991586625576019j),(-0.25696635246276855-0.07991586625576019j),(-0.14132662117481232+0.13065487146377563j),(-0.14132662117481232-0.13065487146377563j),(-0.21746298670768738+0j),(-0.05457774177193642+0.09086554497480392j),(-0.05457774177193642-0.09086554497480392j),(-0.04926852509379387+0j),(-0.004306253977119923+0j)
(-0.1638663113117218+0.8975114226341248j),(-0.1638663113117218-0.8975114226341248j),(0.08578723669052124+0.9137447476387024j),(0.08578723669052124-0.9137447476387024j),(0.5877488255500793+0.7328702211380005j),(0.5877488255500793-0.7328702211380005j),(0.847022294998169+0.4802262485027313j),(0.847022294998169-0.4802262485027313j),(0.9139187932014465+0.38870760798454285j),(0.9139187932014465-0.38870760798454285j),(0.9391928315162659+0.3307535946369171j),(0.9391928315162659-0.3307535946369171j),(0.9554815888404846+0.2890746295452118j),(0.9554815888404846-0.2890746295452118j),(0.9685519933700562+0.24858734011650085j),(0.9685519933700562-0.24858734011650085j),(0.9773995876312256+0.21188896894454956j),(0.9773995876312256-0.21188896894454956j),(0.9817127585411072+0.17446424067020416j),(0.9817127585411072-0.17446424067020416j),(0.9847320318222046+0.14414282143115997j),(0.9847320318222046-0.14414282143115997j),(0.9898865818977356+0.07994984090328217j),(0.9898865818977356-0.07994984090328217j),(1.0021501779556274+0j),(0.9895281791687012+0j),(0.9741326570510864+0.0202054250985384j),(0.9741326570510864-0.0202054250985384j),(0.7385557293891907+0j),(0.20043222606182098+0.628555953502655j),(0.20043222606182098-0.628555953502655j),(0.5381563901901245+0.391204297542572j),(0.5381563901901245-0.391204297542572j),(-0.06687436252832413+0.6384024620056152j),(-0.06687436252832413-0.6384024620056152j),(-0.5824634432792664+0.25041115283966064j),(-0.5824634432792664-0.25041115283966064j),(0.33358046412467957+0j),(0.29041972756385803+0j),(-0.15320126712322235+0.4063219130039215j),(-0.15320126712322235-0.4063219130039215j),(-0.5121864676475525+0.06136704608798027j),(-0.5121864676475525-0.06136704608798027j),(-0.309113085269928+0.27143844962120056j),(-0.309113085269928-0.27143844962120056j),(-0.453812837600708+0j),(-0.395927369594574+0.18119023740291595j),(-0.395927369594574-0.18119023740291595j),(-0.22361469268798828+0.2943606376647949j),(-0.22361469268798828-0.2943606376647949j),(-0.020237190648913383+0.28556981682777405j),(-0.020237190648913383-0.28556981682777405j),(-0.3428138196468353+0j),(0.005095032975077629+0.1778876781463623j),(0.005095032975077629-0.1778876781463623j),(-0.2565262019634247+0.08043369650840759j),(-0.2565262019634247-0.08043369650840759j),(-0.21689137816429138+0j),(-0.1405820995569229+0.12989236414432526j),(-0.1405820995569229-0.12989236414432526j),(-0.053575873374938965+0.09221894294023514j),(-0.053575873374938965-0.09221894294023514j),(-0.049797046929597855+0j),(-0.0037973178550601006+0j)
(-0.16611121594905853+0.8983826637268066j),(-0.16611121594905853-0.8983826637268066j),(0.08712125569581985+0.9159444570541382j),(0.08712125569581985-0.9159444570541382j),(0.5888639092445374+0.7343571186065674j),(0.5888639092445374-0.7343571186065674j),(0.846839189529419+0.48044154047966003j),(0.846839189529419-0.48044154047966003j),(0.914880096912384+0.3892756700515747j),(0.914880096912384-0.3892756700515747j),(0.9388324022293091+0.3307840824127197j),(0.9388324022293091-0.3307840824127197j),(0.9547393321990967+0.2886964678764343j),(0.9547393321990967-0.2886964678764343j),(0.9685897827148438+0.24822057783603668j),(0.9685897827148438-0.24822057783603668j),(0.9771503210067749+0.21105074882507324j),(0.9771503210067749-0.21105074882507324j),(0.9838204383850098+0.17443186044692993j),(0.9838204383850098-0.17443186044692993j),(0.9852160215377808+0.14356033504009247j),(0.9852160215377808-0.14356033504009247j),(0.9899815320968628+0.08069748431444168j),(0.9899815320968628-0.08069748431444168j),(0.9742412567138672+0.019272271543741226j),(0.9742412567138672-0.019272271543741226j),(1.0008816719055176+0j),(0.9884020686149597+0j),(0.2015472650527954+0.6318629384040833j),(0.2015472650527954-0.6318629384040833j),(0.7408570051193237+0j),(0.5410952568054199+0.39286571741104126j),(0.5410952568054199-0.39286571741104126j),(-0.06697135418653488+0.6404201984405518j),(-0.06697135418653488-0.6404201984405518j),(-0.5836488604545593+0.25194239616394043j),(-0.5836488604545593-0.25194239616394043j),(0.33277153968811035+0j),(0.293264776468277+0j),(-0.15281856060028076+0.40700048208236694j),(-0.15281856060028076-0.40700048208236694j),(-0.513437807559967+0.061731256544589996j),(-0.513437807559967-0.061731256544589996j),(-0.30843546986579895+0.2718246877193451j),(-0.30843546986579895-0.2718246877193451j),(-0.4500604271888733+0j),(-0.3966999650001526+0.1808992475271225j),(-0.3966999650001526-0.1808992475271225j),(-0.22285659611225128+0.2950206398963928j),(-0.22285659611225128-0.2950206398963928j),(-0.019408702850341797+0.28608524799346924j),(-0.019408702850341797-0.28608524799346924j),(-0.34300532937049866+0j),(0.0055644093081355095+0.17791782319545746j),(0.0055644093081355095-0.17791782319545746j),(-0.2559504806995392+0.08068201690912247j),(-0.2559504806995392-0.08068201690912247j),(-0.14006434381008148+0.12967362999916077j),(-0.14006434381008148-0.12967362999916077j),(-0.21647250652313232+0j),(-0.05313023179769516+0.09294650703668594j),(-0.05313023179769516-0.09294650703668594j),(-0.0491805374622345+0j),(-0.003514807438477874+0j)
