loss_reconstruction,loss_prediction_1,loss_prediction_2,loss_prediction_3,loss_prediction_4,loss_prediction_5,loss_prediction_6,loss_prediction_7,loss_linearity_1,loss_linearity_2,loss_linearity_3,loss_linearity_4,loss_linearity_5,loss_linearity_6,loss_linearity_7,lin_dyn_weight
0.016612809533974537,0.02076164449906911,0.02163346650624516,0.022326508636025064,0.02293419203774295,0.023590960667189523,0.024478836573334255,0.02570067094231294,0.0022822859022854154,0.00272174699087737,0.0031381019563586623,0.003649145643217395,0.004356409411137353,0.005152281105317652,0.006039319089566818,0.7177586555480957
0.016311328549577734,0.020387620897806855,0.02125566704104645,0.02194878198080994,0.02251668839342265,0.023164531618657738,0.02406343010940937,0.025216820866170556,0.0022182622993433916,0.002646406747476019,0.0030529323676820558,0.003569943651005074,0.0042732974495550595,0.005049639197712394,0.005923442828534829,0.7220907807350159
0.016072045925139177,0.01998686013799725,0.020794105509716252,0.021453860070970325,0.021974658564686375,0.022606430631695373,0.023446787166274356,0.024618671317694563,0.0020640368300555933,0.002454734221100807,0.002874685317177564,0.0033819153729311947,0.004010653836959942,0.004751602437359717,0.0056294777427458205,0.7255271673202515
0.016018725866420502,0.019786710490281332,0.020599719390323266,0.02124961357726794,0.02178668221239289,0.02244519647524413,0.02328146405091591,0.02443346304925604,0.0020238211359640563,0.0024156286359234692,0.0028445871615851367,0.0033587230676753754,0.003996975734980419,0.004753283569307039,0.005618334002165682,0.7263051867485046
0.01580999462115845,0.019592419276735197,0.020397809218075942,0.02106007451962943,0.02158968454659587,0.022215483826820297,0.02304840027683913,0.024190729394906296,0.0020492150915491863,0.0024819620079063005,0.0028546249826347787,0.00334388559514826,0.004019636284522336,0.004782076777031125,0.005589851952763117,0.7293278574943542
0.015666274427865893,0.019364210531767772,0.02013191358007566,0.020743208541613236,0.021287462526700312,0.02192066592800898,0.022742209229806458,0.02384991254469361,0.002019491611105023,0.002416777253301457,0.0028464356330709425,0.0033566628592182892,0.0040213163678694255,0.004766797221670247,0.005623419056035052,0.7314077615737915
0.015566039077862345,0.019106575575741854,0.01992227214354056,0.020549219806587655,0.021059774168412693,0.021645979186902545,0.02246937583191226,0.02361992025616193,0.001991321603055755,0.0023737261491993864,0.0027643111970288184,0.003260969137302553,0.003920595094511405,0.004672388898001777,0.00552898432670619,0.7328870296478271
0.01547244865296766,0.018923224774675337,0.01971474680234286,0.020354921649200747,0.020844939120289452,0.021458574336787266,0.02227366085004325,0.023374406456545947,0.0019768522418910006,0.0023801422756328326,0.002783513568366818,0.0032952554298169684,0.003949021186792489,0.0046921191216518585,0.005551847765341351,0.7342627644538879
0.015236201102183725,0.018596584327293164,0.019406569244885687,0.020024163735033285,0.020521482474073417,0.0210968468125019,0.021886621761803674,0.0229588240084022,0.0018941436828386904,0.002291116901118346,0.0026934091666531482,0.003214679369922439,0.0038489710401605677,0.0045591646573358915,0.0053921305270307395,0.7377271056175232
0.015120592684506969,0.01842499197733523,0.019185698313343807,0.019788017387341972,0.02026930242676526,0.020860114201953515,0.021652433105590767,0.02269746512676329,0.00189704525500837,0.0022885155898553352,0.0026868762818450477,0.003182265260303863,0.0038304492329507564,0.0045593542758663895,0.0053978122996561455,0.7394319772720337
