loss_reconstruction,loss_prediction_1,loss_prediction_2,loss_linearity_2,loss_linearity_3,lin_dyn_weight
0.006853977976454384,0.006903778501605028,0.007349298134346136,0.0012413325225746872,0.002258105806056285,0.8720145225524902
0.006721769998337598,0.006759844035310233,0.007208853700016969,0.0012586274315546824,0.0022227208011302373,0.8743216395378113
0.006622548812012744,0.006643944458673464,0.007083806915571225,0.0011917381141109754,0.002156456202368608,0.8760552406311035
0.006590901466474037,0.006625838872770335,0.007093492780355799,0.0012815217368754765,0.002319604500928181,0.8766072988510132
0.006668872069942471,0.006670024536000002,0.007137426683966746,0.001325397003417047,0.0022746445898641676,0.875251829624176
0.006572261330165319,0.006591468719428018,0.007037924235099114,0.0013819560133570793,0.0023448869836010387,0.8769333958625793
0.006384008938459142,0.006388513068824806,0.006793642554107128,0.001242008975288212,0.002152511299956565,0.880233883857727
0.006406138649197833,0.006402579189946987,0.006851296596879127,0.0011985997513136609,0.0021118185289154116,0.87984699010849
0.006556234855654855,0.006571827138830351,0.0070139033782402145,0.0013618126286556256,0.002350963797145242,0.8772313594818115
0.0064682115756925325,0.00646159066849907,0.0068709845460901324,0.0012867410510978444,0.002217854401909265,0.878767192363739
0.0062813839287615865,0.006294518184141825,0.006721624982037,0.0011951253418154364,0.002167983915681807,0.8820450305938721
0.006107169343471127,0.006120807892524156,0.0065535215623426755,0.001196087451789203,0.0021539922528618933,0.8851195573806763
0.00608626372499654,0.006111655629321233,0.006529878534926664,0.0012252958903976735,0.002165108676624778,0.8854864835739136
0.006097283506853468,0.006087732375068152,0.006516172591871863,0.0012031798032206176,0.0021092973724507647,0.8852925896644592
0.0060336465603553205,0.00605605623666072,0.0064586968279924965,0.001155196102773583,0.002105285252300685,0.8864172697067261
0.006126768391379374,0.006169276294492235,0.006609634700037489,0.0012385571788021382,0.0022329242337470086,0.884780764579773
0.005938057288302471,0.005928733944892883,0.006348119796122481,0.0011484904527264154,0.0020468593943839103,0.888121485710144
0.005877823268857179,0.005856684775360479,0.00625893148599855,0.0011815596846926131,0.0020757878136714834,0.8891791105270386
0.0057764418985719644,0.005770460536215929,0.006160688340263879,0.001151174006846127,0.0020023495833945753,0.8909785747528076
0.005714646798102248,0.005711419510361332,0.006102143603083272,0.0011569301579022568,0.0019925655159574226,0.8920843601226807
0.005719587726255991,0.005704966727519196,0.0060864487350387065,0.0011431916048062728,0.0020446845599068893,0.8919981122016907
0.005889098820020288,0.005926645347135979,0.0063428641515690205,0.0013121635459313456,0.002318407882680029,0.8891763687133789
0.005732725113755305,0.005743164789156626,0.006145744520745821,0.0011773516055221525,0.002069135232759802,0.8917639255523682
0.0056013052308019375,0.0056138338408614165,0.0060095833051924735,0.0011508218444033758,0.0020636266484956615,0.8941043019294739
0.00554557117202238,0.005557141193007463,0.0059741043054417475,0.0012300121841714686,0.0021951086069113457,0.8950954079627991
0.005357658404281876,0.005348164278188808,0.0057233429845147486,0.0010332428481454818,0.001846043518025603,0.8984604477882385
0.005434622332428726,0.005429762436839558,0.005785497512993397,0.0010588818185981487,0.001905160197275597,0.897087574005127
0.005515555606767435,0.005535773532902634,0.005907139407108294,0.0011963085390177348,0.0020952941212278083,0.8956387042999268
0.005499653806347375,0.005498921596163871,0.005874695613880285,0.0011842999707332394,0.002044095433998428,0.8959370255470276
0.005350130459531242,0.005354272874209705,0.005730946537032223,0.0010720356773810098,0.0019171739984678742,0.8986121416091919
0.005266102834060888,0.005269457774874348,0.005660812331726087,0.0010765508317307339,0.0019297048224498762,0.900118887424469
0.005215229809084195,0.005225652391278503,0.005599584235440965,0.0010863576359396814,0.0019406690343514385,0.9010278582572937
