loss_reconstruction,loss_prediction,loss_linearity,loss_contrast,lin_dyn_weight
0.09498815572054073,0.09679152019541641,0.008093906618934374,6.118159490142716e-08,0.14985468983650208
0.09095842201492423,0.09271979048328809,0.007921582255162919,6.114461115203085e-08,0.16243138909339905
0.08716043849892655,0.08896128811321694,0.007548000690984182,6.391294249397106e-08,0.17522519826889038
0.08402241658589156,0.0856028165638287,0.00854916722406371,6.611524128175006e-08,0.18659313023090363
0.08006169205536472,0.08175029851316447,0.007181903188823455,6.801660390465258e-08,0.20191790163516998
0.07710652652598578,0.07863334384584554,0.007178658664466229,7.051038153349509e-08,0.21418842673301697
0.0746002755959296,0.07614252159007433,0.007939954685301946,7.292947401538186e-08,0.2252182513475418
0.07164004830588604,0.07319957511274808,0.007877559510956022,7.485700592724243e-08,0.23891577124595642
0.06891989436290219,0.07047365124439746,0.008049564912975154,7.605019192169493e-08,0.25228774547576904
0.06605156457136527,0.06770415719968065,0.0075230516952739645,7.7284241228881e-08,0.2671809792518616
0.06382130070442169,0.06523536231578515,0.007389563149535384,7.85067229003289e-08,0.2793436646461487
0.06140816050903727,0.06276806786496582,0.0067562013976875165,7.904350241005886e-08,0.29314419627189636
0.05908177882912331,0.06045253657743375,0.006304470824711923,7.988759165300507e-08,0.30708611011505127
0.057214097367055294,0.05852077002499762,0.006350317767673939,8.063469891794739e-08,0.31876662373542786
0.05546109019791153,0.056697666774885906,0.007045912321646955,8.245326910127915e-08,0.3301202058792114
0.05389061876779907,0.05509026569311804,0.00713312401169107,8.37186604485396e-08,0.3406750559806824
0.052449396074856894,0.053739567015110325,0.008034950092275086,8.41888692093562e-08,0.3506205081939697
0.05054311793866809,0.051829827355156,0.007017421114181066,8.578778221135508e-08,0.36425524950027466
0.04897950350958604,0.050294552777391976,0.006250772375523564,8.692091313378114e-08,0.3758629560470581
0.04727435351696475,0.04854416949100213,0.006058037807870327,8.793215755531492e-08,0.38883838057518005
0.04600595114577871,0.04734126365576289,0.007097311782333551,8.941648843574512e-08,0.39879924058914185
0.04447457539891429,0.045740631895873886,0.006549780803854919,9.136829248745926e-08,0.41120412945747375
0.043301407337668116,0.04447516836925103,0.006007034761017193,9.064626027566192e-08,0.4209150969982147
0.042064980091901634,0.043213522705891176,0.005838479862945409,9.133054135190832e-08,0.43147796392440796
0.04095073154161187,0.04203233780993533,0.005558684606844155,9.32366219785763e-08,0.44115883111953735
0.03968030909430885,0.04076584325678866,0.005571163132107609,9.299921543970413e-08,0.4525027871131897
0.0386517009530566,0.03963214073120429,0.00555028793484412,9.521023258685091e-08,0.46188443899154663
0.037446138206819427,0.03848227906482789,0.005134194187979756,9.57783967692194e-08,0.47315728664398193
0.036796454959436654,0.037855582236844154,0.005796118826672795,9.594896255293861e-08,0.4793461561203003
0.03597811784285643,0.03701638366437789,0.005837108994816647,9.687326496532478e-08,0.4872441291809082
0.03509446429263491,0.035994096002454096,0.005500084598206643,9.825844671240702e-08,0.4959395229816437
0.03403516775920947,0.03494785373516121,0.005131669698318032,9.913795651073087e-08,0.5065484046936035
0.03325962359160584,0.03416947078648905,0.004957219269925643,9.941462053575378e-08,0.5144606828689575
0.032358862160038374,0.03327063518019528,0.004740017211569058,1.0113711823578342e-07,0.5238010287284851
0.03160549783155362,0.03249812611546018,0.004710271929568004,1.005362122441511e-07,0.5317765474319458
0.030847725710624344,0.031752984091919165,0.004907490927775968,1.018799906660206e-07,0.5398551225662231
0.030049023430684618,0.030939581416966767,0.004601159971956433,1.031408984886184e-07,0.548545777797699
0.02951149523617755,0.030315379489802483,0.004637913588664167,1.0186888488306067e-07,0.5544734001159668
0.028812310201472954,0.029634257863418025,0.00456096262024371,1.0325882016104515e-07,0.562315046787262
0.028201744999067392,0.028980193624707395,0.004666866433754284,1.0429543095824556e-07,0.5691952109336853
0.027509061924254286,0.02830627047264544,0.004595338853810172,1.0337077327449151e-07,0.5771140456199646
0.026838959222185068,0.027641419476102887,0.004508242903691754,1.055200158361913e-07,0.5848956108093262
0.02624046274188696,0.027054147814817468,0.0044397438037391485,1.043245347887023e-07,0.591926634311676
0.025575099707688467,0.026381783531953758,0.004452399306508635,1.0462739652439268e-07,0.5998550057411194
0.0250671465129619,0.025849881919035964,0.0044151354511206015,1.04635589082136e-07,0.6059706807136536
0.024549244296295073,0.025299358693508297,0.004364256734582758,1.0522067128704293e-07,0.612292468547821
0.023884879629909192,0.024625329760180403,0.004116853327058435,1.0521907256588747e-07,0.6204739212989807
0.023453297697746723,0.024199072181699102,0.004172420653517061,1.0361138436110195e-07,0.6258487701416016
0.02306244753041472,0.023729767795182745,0.004032382403248197,1.0495404012544896e-07,0.6307594180107117
0.02260357791173394,0.023271953821901344,0.00411916987211431,1.0535285355217638e-07,0.6365657448768616
0.022188420899352183,0.022880269663942722,0.004560279216737195,1.0489502955124408e-07,0.6418752074241638
0.02187088850496122,0.022568809852283697,0.004537597605733865,1.0561151242427513e-07,0.6459742784500122
0.021436482877657818,0.022158128516523833,0.004538183323989045,1.0381472037579442e-07,0.6516243815422058
0.020974745909026735,0.021678713866916482,0.004374782576028447,1.049553901566469e-07,0.6576354503631592
0.020397867298317978,0.021080674733417282,0.0040506109802536765,1.0420355067708442e-07,0.6652681827545166
0.019980798068458847,0.020707335987255656,0.0039620940378759725,1.0428669128259571e-07,0.6708239316940308
0.019701571181296663,0.02033035551514926,0.003969760262095257,1.0547038442609846e-07,0.6745843291282654
0.019306866067584014,0.019923817830774484,0.003913183852620722,1.0378317938375403e-07,0.6799236536026001
0.01895842672732656,0.0195783211752253,0.0038039963992047886,1.0252189497350628e-07,0.6846680641174316
